,index,latitude,longitude,address,id
2000,60024,31.223411,121.428559,31.223411-121.428559,2000
2001,60179,31.183064,121.407773,31.183064-121.407773,2001
2002,60445,31.220424,121.383546,31.220424-121.383546,2002
2003,60446,31.234105,121.34044,31.234105-121.34044,2003
2004,60455,31.236742,121.385193,31.236742-121.385193,2004
2005,60618,31.211337,121.413801,31.211337-121.413801,2005
2006,60756,31.20694,121.459659,31.20694-121.459659,2006
2007,60762,31.211846,121.475732,31.211846-121.475732,2007
2008,60765,31.223117,121.504741,31.223117-121.504741,2008
2009,60767,31.196975,121.440602,31.196975-121.440602,2009
2010,60777,31.188332,121.405187,31.188332-121.405187,2010
2011,60947,31.182122,121.377455,31.182122-121.377455,2011
2012,60983,31.180526,121.349428,31.180526-121.349428,2012
2013,61151,31.198268,121.383605,31.198268-121.383605,2013
2014,62928,31.260723,121.490166,31.260723-121.490166,2014
2015,63159,31.256767,121.438713,31.256767-121.438713,2015
2016,63160,31.260365,121.454262,31.260365-121.454262,2016
2017,63164,31.280091,121.519684,31.280091-121.519684,2017
2018,63444,31.25142,121.449186,31.25142-121.449186,2018
2019,63445,31.266257,121.506521,31.266257-121.506521,2019
2020,63494,31.268884,121.44402,31.268884-121.44402,2020
2021,63496,31.292709,121.497635,31.292709-121.497635,2021
2022,63685,31.2798,121.459715,31.2798-121.459715,2022
2023,63705,31.267528,121.490264,31.267528-121.490264,2023
2024,63706,31.325552,121.473746,31.325552-121.473746,2024
2025,63709,31.31764,121.496784,31.31764-121.496784,2025
2026,63710,31.290502,121.434311,31.290502-121.434311,2026
2027,63804,30.442177,120.618727,30.442177-120.618727,2027
2028,63822,31.256807,121.518545,31.256807-121.518545,2028
2029,63898,31.278711,121.514214,31.278711-121.514214,2029
2030,64092,31.30361,121.492602,31.30361-121.492602,2030
2031,64121,31.252347,121.459317,31.252347-121.459317,2031
2032,64122,31.307814,121.504168,31.307814-121.504168,2032
2033,64128,31.296619,121.497055,31.296619-121.497055,2033
2034,64167,31.247026,121.448423,31.247026-121.448423,2034
2035,64168,31.251005,121.418683,31.251005-121.418683,2035
2036,64234,31.268106,121.49354,31.268106-121.49354,2036
2037,64334,31.250978,121.44639,31.250978-121.44639,2037
2038,64405,31.290758,121.514018,31.290758-121.514018,2038
2039,64559,31.268862,121.434292,31.268862-121.434292,2039
2040,64566,31.302901,121.553485,31.302901-121.553485,2040
2041,64813,31.279258,121.474153,31.279258-121.474153,2041
2042,64952,31.289072,121.481426,31.289072-121.481426,2042
2043,65122,30.872829,121.424028,30.872829-121.424028,2043
2044,65323,31.045319,121.846169,31.045319-121.846169,2044
2045,65631,30.897457,121.36324,30.897457-121.36324,2045
2046,65637,30.852916,121.364997,30.852916-121.364997,2046
2047,66135,30.889354,121.488288,30.889354-121.488288,2047
2048,66841,31.062883,121.744224,31.062883-121.744224,2048
2049,66877,30.898128,121.536836,30.898128-121.536836,2049
2050,66913,30.956486,121.40597,30.956486-121.40597,2050
2051,67433,31.054051,121.741771,31.054051-121.741771,2051
2052,67530,30.931335,121.472783,30.931335-121.472783,2052
2053,67531,31.039851,121.603151,31.039851-121.603151,2053
2054,67560,30.815977,121.436091,30.815977-121.436091,2054
2055,67942,31.206573,121.701043,31.206573-121.701043,2055
2056,68080,30.85104,121.524116,30.85104-121.524116,2056
2057,68247,31.156454,121.815297,31.156454-121.815297,2057
2058,68524,31.155148,121.597536,31.155148-121.597536,2058
2059,68530,31.139017,121.545465,31.139017-121.545465,2059
2060,68566,31.299376,121.670896,31.299376-121.670896,2060
2061,68961,31.267542,121.685192,31.267542-121.685192,2061
2062,69022,31.281994,121.631556,31.281994-121.631556,2062
2063,69431,30.991693,121.639711,30.991693-121.639711,2063
2064,69525,31.358732,121.508333,31.358732-121.508333,2064
2065,69556,30.841016,121.482504,30.841016-121.482504,2065
2066,69637,30.918525,121.74387,30.918525-121.74387,2066
2067,69645,30.903899,121.906187,30.903899-121.906187,2067
2068,69646,30.869886,121.901843,30.869886-121.901843,2068
2069,69781,30.978325,121.70767,30.978325-121.70767,2069
2070,69948,30.921604,121.471336,30.921604-121.471336,2070
2071,69950,30.781368,121.418953,30.781368-121.418953,2071
2072,70172,30.963144,121.39936,30.963144-121.39936,2072
2073,70235,30.876032,121.466173,30.876032-121.466173,2073
2074,70490,30.935874,121.692581,30.935874-121.692581,2074
2075,70502,31.327041,121.661258,31.327041-121.661258,2075
2076,70633,31.242039,121.687875,31.242039-121.687875,2076
2077,70683,31.298712,121.617334,31.298712-121.617334,2077
2078,70722,31.21138,121.728982,31.21138-121.728982,2078
2079,73251,31.230406,121.482326,31.230406-121.482326,2079
2080,73311,31.245183,121.484965,31.245183-121.484965,2080
2081,73317,31.312979,121.545236,31.312979-121.545236,2081
2082,73760,31.234737,121.513936,31.234737-121.513936,2082
2083,73786,31.216659,121.391301,31.216659-121.391301,2083
2084,73809,31.224855,121.480154,31.224855-121.480154,2084
2085,73973,31.245488,121.513767,31.245488-121.513767,2085
2086,74032,31.246371,121.513215,31.246371-121.513215,2086
2087,74086,31.242082,121.522779,31.242082-121.522779,2087
2088,74090,31.245005,121.517227,31.245005-121.517227,2088
2089,74114,31.247971,121.513421,31.247971-121.513421,2089
2090,74119,31.244701,121.514543,31.244701-121.514543,2090
2091,74137,31.237926,121.46594,31.237926-121.46594,2091
2092,74142,31.23537,121.522706,31.23537-121.522706,2092
2093,74157,31.223017,121.465143,31.223017-121.465143,2093
2094,74235,31.24018,121.506063,31.24018-121.506063,2094
2095,74342,31.236197,121.485283,31.236197-121.485283,2095
2096,74348,31.235341,121.477273,31.235341-121.477273,2096
2097,74349,31.241242,121.517216,31.241242-121.517216,2097
2098,74376,31.211757,121.46438,31.211757-121.46438,2098
2099,74393,31.197512,121.470198,31.197512-121.470198,2099
2100,74437,31.222328,121.461659,31.222328-121.461659,2100
2101,74439,31.279562,121.467095,31.279562-121.467095,2101
2102,74470,31.271455,121.513192,31.271455-121.513192,2102
2103,74473,31.227544,121.537532,31.227544-121.537532,2103
2104,74484,31.203981,121.483421,31.203981-121.483421,2104
2105,74493,31.238774,121.496149,31.238774-121.496149,2105
2106,74518,31.216686,121.493011,31.216686-121.493011,2106
2107,74552,31.239474,121.495166,31.239474-121.495166,2107
2108,74560,31.150587,121.499019,31.150587-121.499019,2108
2109,74806,31.233051,121.455285,31.233051-121.455285,2109
2110,74818,31.240661,121.512436,31.240661-121.512436,2110
2111,74833,31.22278,121.450373,31.22278-121.450373,2111
2112,74840,31.231328,121.487479,31.231328-121.487479,2112
2113,74841,31.236531,121.491325,31.236531-121.491325,2113
2114,74878,31.241765,121.496726,31.241765-121.496726,2114
2115,74888,31.242967,121.51048,31.242967-121.51048,2115
2116,74933,31.207094,121.713617,31.207094-121.713617,2116
2117,74937,31.239615,121.489026,31.239615-121.489026,2117
2118,74939,31.236576,121.465894,31.236576-121.465894,2118
2119,74940,31.234168,121.473173,31.234168-121.473173,2119
2120,74942,31.225477,121.448153,31.225477-121.448153,2120
2121,74966,31.243213,121.504331,31.243213-121.504331,2121
2122,74967,31.222754,121.459663,31.222754-121.459663,2122
2123,74986,31.244931,121.50832,31.244931-121.50832,2123
2124,75057,31.236339,121.52576,31.236339-121.52576,2124
2125,75060,31.243917,121.496829,31.243917-121.496829,2125
2126,75061,31.229151,121.484838,31.229151-121.484838,2126
2127,75063,31.236173,121.466734,31.236173-121.466734,2127
2128,75166,31.229203,121.449776,31.229203-121.449776,2128
2129,76628,31.188258,121.301297,31.188258-121.301297,2129
2130,78594,31.10346,121.419988,31.10346-121.419988,2130
2131,78745,30.975347,121.032558,30.975347-121.032558,2131
2132,78870,31.098201,121.323149,31.098201-121.323149,2132
2133,78888,30.990222,121.082742,30.990222-121.082742,2133
2134,79170,31.121996,121.393805,31.121996-121.393805,2134
2135,79262,31.140348,121.210964,31.140348-121.210964,2135
2136,79380,30.918528,121.113765,30.918528-121.113765,2136
2137,80314,30.967758,121.08302,30.967758-121.08302,2137
2138,80426,30.979419,121.022464,30.979419-121.022464,2138
2139,80553,31.143681,121.353698,31.143681-121.353698,2139
2140,80838,30.94469,121.299291,30.94469-121.299291,2140
2141,81175,31.10221,121.277743,31.10221-121.277743,2141
2142,81248,30.993594,121.348984,30.993594-121.348984,2142
2143,81485,31.18158,121.295188,31.18158-121.295188,2143
2144,81578,31.087108,121.371206,31.087108-121.371206,2144
2145,81695,31.036007,121.46539,31.036007-121.46539,2145
2146,81866,31.02877,121.456878,31.02877-121.456878,2146
2147,81875,31.016211,121.412788,31.016211-121.412788,2147
2148,81939,31.103957,121.456645,31.103957-121.456645,2148
2149,82294,31.143351,121.352765,31.143351-121.352765,2149
2150,82312,31.038799,121.216584,31.038799-121.216584,2150
2151,82403,31.030606,121.225475,31.030606-121.225475,2151
2152,82446,31.07252,121.404373,31.07252-121.404373,2152
2153,82611,31.106732,121.290566,31.106732-121.290566,2153
2154,82631,31.09201,121.395696,31.09201-121.395696,2154
2155,83036,31.112899,121.367429,31.112899-121.367429,2155
2156,83067,31.111986,121.38521,31.111986-121.38521,2156
2157,83563,31.156811,121.236841,31.156811-121.236841,2157
2158,84417,30.750457,121.376839,30.750457-121.376839,2158
2159,84439,30.770905,121.407376,30.770905-121.407376,2159
2160,85552,31.332214,121.21858,31.332214-121.21858,2160
2161,87300,31.283777,121.379482,31.283777-121.379482,2161
2162,87789,31.280003,121.361419,31.280003-121.361419,2162
2163,87793,31.379546,121.260455,31.379546-121.260455,2163
2164,87939,31.262993,121.08814,31.262993-121.08814,2164
2165,88785,31.343386,121.208271,31.343386-121.208271,2165
2166,88953,31.365012,121.504701,31.365012-121.504701,2166
2167,88956,31.415037,121.260851,31.415037-121.260851,2167
2168,89150,31.391154,121.246483,31.391154-121.246483,2168
2169,89156,31.310425,121.439368,31.310425-121.439368,2169
2170,89209,31.262004,121.350318,31.262004-121.350318,2170
2171,90283,31.475425,121.356951,31.475425-121.356951,2171
2172,90465,31.277632,121.380997,31.277632-121.380997,2172
2173,90467,31.50595,121.282812,31.50595-121.282812,2173
2174,90634,31.463063,121.345403,31.463063-121.345403,2174
2175,90914,31.447176,121.385936,31.447176-121.385936,2175
2176,91165,31.497375,121.324955,31.497375-121.324955,2176
2177,91296,31.4189,121.295725,31.4189-121.295725,2177
2178,91524,31.462643,121.331794,31.462643-121.331794,2178
2179,91589,31.364338,121.251014,31.364338-121.251014,2179
2180,91677,31.333313,121.333805,31.333313-121.333805,2180
2181,91681,31.389487,121.259676,31.389487-121.259676,2181
2182,92402,31.284348,121.564303,31.284348-121.564303,2182
2183,92667,30.779826,121.376806,30.779826-121.376806,2183
2184,92718,31.239763,121.540092,31.239763-121.540092,2184
2185,92896,31.23787,121.543207,31.23787-121.543207,2185
2186,93335,31.216092,121.508679,31.216092-121.508679,2186
2187,93350,31.198953,121.516066,31.198953-121.516066,2187
2188,93520,31.204763,121.526768,31.204763-121.526768,2188
2189,94035,31.210657,121.474053,31.210657-121.474053,2189
2190,94037,31.232268,121.541982,31.232268-121.541982,2190
2191,94703,31.248657,121.537875,31.248657-121.537875,2191
2192,94791,31.265604,121.567367,31.265604-121.567367,2192
2193,94800,31.209934,121.604472,31.209934-121.604472,2193
2194,95119,31.19927,121.6228,31.19927-121.6228,2194
2195,95121,31.218016,121.568018,31.218016-121.568018,2195
2196,95133,31.230981,121.542285,31.230981-121.542285,2196
2197,95310,31.266483,121.545252,31.266483-121.545252,2197
2198,95312,31.235908,121.57067,31.235908-121.57067,2198
2199,95318,31.195887,121.591747,31.195887-121.591747,2199
2200,95322,31.25879,121.627202,31.25879-121.627202,2200
2201,95347,31.213561,121.634923,31.213561-121.634923,2201
2202,95508,31.226998,121.556375,31.226998-121.556375,2202
2203,95571,31.281993,121.464732,31.281993-121.464732,2203
2204,95573,31.317624,121.405225,31.317624-121.405225,2204
2205,95578,31.292867,121.42296,31.292867-121.42296,2205
2206,95609,31.190103,121.485774,31.190103-121.485774,2206
2207,95618,31.193771,121.546521,31.193771-121.546521,2207
2208,95619,31.20367,121.543991,31.20367-121.543991,2208
2209,95661,31.178673,121.521509,31.178673-121.521509,2209
2210,95725,31.270809,121.543999,31.270809-121.543999,2210
2211,95820,31.195877,121.597043,31.195877-121.597043,2211
2212,96368,31.256537,121.625952,31.256537-121.625952,2212
2213,96395,31.214969,121.586763,31.214969-121.586763,2213
2214,96413,31.234382,121.531106,31.234382-121.531106,2214
2215,96481,31.265413,121.564718,31.265413-121.564718,2215
2216,96664,31.198113,121.590353,31.198113-121.590353,2216
2217,97517,31.24062,121.428563,31.24062-121.428563,2217
2218,97859,31.216528,121.439617,31.216528-121.439617,2218
2219,97862,31.168501,121.402505,31.168501-121.402505,2219
2220,97874,31.212328,121.407081,31.212328-121.407081,2220
2221,97877,31.2106,121.411728,31.2106-121.411728,2221
2222,98433,31.189816,121.430881,31.189816-121.430881,2222
2223,98627,31.207251,121.407122,31.207251-121.407122,2223
2224,98631,31.188145,121.432275,31.188145-121.432275,2224
2225,98639,31.185044,121.414303,31.185044-121.414303,2225
2226,99362,31.185126,121.451633,31.185126-121.451633,2226
2227,99382,31.214741,121.427168,31.214741-121.427168,2227
2228,99495,31.201321,121.404211,31.201321-121.404211,2228
2229,99511,31.217037,121.43649,31.217037-121.43649,2229
2230,99908,31.188877,121.43412,31.188877-121.43412,2230
2231,100019,31.20414,121.406657,31.20414-121.406657,2231
2232,100208,31.193643,121.402511,31.193643-121.402511,2232
2233,100563,31.238392,121.428006,31.238392-121.428006,2233
2234,100566,31.200428,121.437655,31.200428-121.437655,2234
2235,100588,31.225831,121.36681,31.225831-121.36681,2235
2236,100592,31.234709,121.436318,31.234709-121.436318,2236
2237,100769,31.192457,121.443575,31.192457-121.443575,2237
2238,100779,31.22132,121.438917,31.22132-121.438917,2238
2239,101011,31.21535,121.46606,31.21535-121.46606,2239
2240,101026,31.240405,121.569186,31.240405-121.569186,2240
2241,101028,31.184951,121.409317,31.184951-121.409317,2241
2242,101109,31.193686,121.423417,31.193686-121.423417,2242
2243,101222,31.194107,121.399831,31.194107-121.399831,2243
2244,101298,31.170967,121.40072,31.170967-121.40072,2244
2245,101300,31.169703,121.412163,31.169703-121.412163,2245
2246,101563,31.206761,121.399923,31.206761-121.399923,2246
2247,101564,31.18458,121.420921,31.18458-121.420921,2247
2248,101566,31.225675,121.364645,31.225675-121.364645,2248
2249,101766,31.236743,121.36086,31.236743-121.36086,2249
2250,101787,31.227254,121.402789,31.227254-121.402789,2250
2251,103173,31.299613,121.442959,31.299613-121.442959,2251
2252,103199,31.250767,121.458177,31.250767-121.458177,2252
2253,103248,31.256584,121.4705,31.256584-121.4705,2253
2254,103263,31.249226,121.448568,31.249226-121.448568,2254
2255,103498,31.290912,121.498587,31.290912-121.498587,2255
2256,103808,31.30379,121.455146,31.30379-121.455146,2256
2257,104080,31.238839,121.438593,31.238839-121.438593,2257
2258,104083,31.240865,121.426827,31.240865-121.426827,2258
2259,104084,31.229645,121.481533,31.229645-121.481533,2259
2260,104086,31.29711,121.519384,31.29711-121.519384,2260
2261,104251,31.278753,121.505741,31.278753-121.505741,2261
2262,104309,31.302086,121.510034,31.302086-121.510034,2262
2263,104360,31.362367,121.461011,31.362367-121.461011,2263
2264,104577,31.270571,121.476897,31.270571-121.476897,2264
2265,104612,31.2754,121.485024,31.2754-121.485024,2265
2266,104793,31.291587,121.511561,31.291587-121.511561,2266
2267,104904,31.305124,121.454071,31.305124-121.454071,2267
2268,104965,31.270785,121.465575,31.270785-121.465575,2268
2269,104998,31.314136,121.549429,31.314136-121.549429,2269
2270,105026,31.326513,121.490258,31.326513-121.490258,2270
2271,105029,31.25863,121.490496,31.25863-121.490496,2271
2272,105049,31.301584,121.490912,31.301584-121.490912,2272
2273,105215,31.250986,121.460075,31.250986-121.460075,2273
2274,105364,31.264391,121.519923,31.264391-121.519923,2274
2275,105365,31.273189,121.472745,31.273189-121.472745,2275
2276,105407,31.27726,121.460289,31.27726-121.460289,2276
2277,105409,31.268538,121.49713,31.268538-121.49713,2277
2278,105464,31.285418,121.47179,31.285418-121.47179,2278
2279,105465,31.255248,121.416487,31.255248-121.416487,2279
2280,105740,31.258321,121.496097,31.258321-121.496097,2280
2281,105770,31.284385,121.511361,31.284385-121.511361,2281
2282,105853,31.248866,121.478438,31.248866-121.478438,2282
2283,105869,31.250428,121.460956,31.250428-121.460956,2283
2284,105955,31.307358,121.524928,31.307358-121.524928,2284
2285,108122,30.930847,121.490112,30.930847-121.490112,2285
2286,108844,30.929761,121.587992,30.929761-121.587992,2286
2287,110493,31.128344,121.629697,31.128344-121.629697,2287
2288,110922,30.901446,121.904248,30.901446-121.904248,2288
2289,112176,31.110606,121.517194,31.110606-121.517194,2289
2290,112187,31.08705,121.503604,31.08705-121.503604,2290
2291,114788,31.233983,121.455055,31.233983-121.455055,2291
2292,115500,31.283793,121.518888,31.283793-121.518888,2292
2293,115617,31.22656,121.490417,31.22656-121.490417,2293
2294,115796,31.236926,121.454604,31.236926-121.454604,2294
2295,115821,31.235982,121.466191,31.235982-121.466191,2295
2296,115957,31.217655,121.534591,31.217655-121.534591,2296
2297,115964,31.187859,121.444801,31.187859-121.444801,2297
2298,115965,31.203194,121.46865,31.203194-121.46865,2298
2299,115975,31.236431,121.460781,31.236431-121.460781,2299
2300,115976,31.234835,121.527767,31.234835-121.527767,2300
2301,116011,31.211534,121.510558,31.211534-121.510558,2301
2302,116051,31.235419,121.486195,31.235419-121.486195,2302
2303,116057,31.239743,121.512257,31.239743-121.512257,2303
2304,116085,31.232527,121.530359,31.232527-121.530359,2304
2305,116086,31.234888,121.447606,31.234888-121.447606,2305
2306,116177,31.237221,121.467334,31.237221-121.467334,2306
2307,116296,31.23282,121.468049,31.23282-121.468049,2307
2308,116310,31.241234,121.460559,31.241234-121.460559,2308
2309,116312,31.228956,121.481687,31.228956-121.481687,2309
2310,116346,31.237789,121.461058,31.237789-121.461058,2310
2311,116355,31.234787,121.498324,31.234787-121.498324,2311
2312,116380,31.180043,121.609028,31.180043-121.609028,2312
2313,116399,31.216146,121.472933,31.216146-121.472933,2313
2314,116406,31.225663,121.452017,31.225663-121.452017,2314
2315,116452,31.228906,121.451142,31.228906-121.451142,2315
2316,116571,31.235554,121.479641,31.235554-121.479641,2316
2317,117207,31.039424,121.225364,31.039424-121.225364,2317
2318,117702,31.138666,121.398483,31.138666-121.398483,2318
2319,119786,31.113675,121.383752,31.113675-121.383752,2319
2320,120505,31.136936,121.325876,31.136936-121.325876,2320
2321,121177,30.891706,121.171358,30.891706-121.171358,2321
2322,121234,31.177439,121.108654,31.177439-121.108654,2322
2323,121287,30.806653,121.257345,30.806653-121.257345,2323
2324,121299,30.97167,121.185692,30.97167-121.185692,2324
2325,121340,31.054777,121.166179,31.054777-121.166179,2325
2326,121653,31.15562,121.130864,31.15562-121.130864,2326
2327,121668,35.522852,102.0076,35.522852-102.0076,2327
2328,122397,31.169494,121.302234,31.169494-121.302234,2328
2329,123176,31.179351,121.31286,31.179351-121.31286,2329
2330,123536,31.150865,121.336324,31.150865-121.336324,2330
2331,123673,31.025516,121.30169,31.025516-121.30169,2331
2332,123914,31.152563,121.460663,31.152563-121.460663,2332
2333,125325,30.747936,121.348822,30.747936-121.348822,2333
2334,125650,30.763912,121.333802,30.763912-121.333802,2334
2335,127037,31.25841,121.392912,31.25841-121.392912,2335
2336,129122,31.386162,121.255053,31.386162-121.255053,2336
2337,129307,31.258745,121.370293,31.258745-121.370293,2337
2338,130419,31.399445,121.464161,31.399445-121.464161,2338
2339,130439,31.301105,121.430139,31.301105-121.430139,2339
2340,130594,31.270493,121.353356,31.270493-121.353356,2340
2341,131692,31.270144,121.354637,31.270144-121.354637,2341
2342,131802,31.266108,121.341404,31.266108-121.341404,2342
2343,132121,31.348039,121.147744,31.348039-121.147744,2343
2344,132456,31.37219,121.448243,31.37219-121.448243,2344
2345,132593,31.419608,121.431596,31.419608-121.431596,2345
2346,134193,31.246038,121.531441,31.246038-121.531441,2346
2347,134202,31.230519,121.520449,31.230519-121.520449,2347
2348,134815,31.228956,121.535003,31.228956-121.535003,2348
2349,135004,31.248135,121.539233,31.248135-121.539233,2349
2350,135506,31.228634,121.536498,31.228634-121.536498,2350
2351,135673,31.161442,121.507559,31.161442-121.507559,2351
2352,135885,31.228282,121.556676,31.228282-121.556676,2352
2353,135886,31.233659,121.565806,31.233659-121.565806,2353
2354,136587,31.23301,121.556388,31.23301-121.556388,2354
2355,136724,31.22978,121.540987,31.22978-121.540987,2355
2356,136924,31.256803,121.522183,31.256803-121.522183,2356
2357,137036,31.328439,121.384246,31.328439-121.384246,2357
2358,137088,31.219856,121.568149,31.219856-121.568149,2358
2359,137210,31.200668,121.480775,31.200668-121.480775,2359
2360,137226,31.217217,121.558644,31.217217-121.558644,2360
2361,137396,31.213332,121.619545,31.213332-121.619545,2361
2362,137771,31.23095,121.537305,31.23095-121.537305,2362
2363,137812,31.206458,121.562768,31.206458-121.562768,2363
2364,137940,31.209857,121.644884,31.209857-121.644884,2364
2365,138007,31.202004,121.591317,31.202004-121.591317,2365
2366,138627,31.193646,121.449596,31.193646-121.449596,2366
2367,138880,31.19622,121.468181,31.19622-121.468181,2367
2368,139010,31.208153,121.41083,31.208153-121.41083,2368
2369,139701,31.187712,121.432106,31.187712-121.432106,2369
2370,139853,31.218928,121.402968,31.218928-121.402968,2370
2371,139953,31.238517,121.429012,31.238517-121.429012,2371
2372,139955,31.237667,121.434224,31.237667-121.434224,2372
2373,139992,31.220745,121.438858,31.220745-121.438858,2373
2374,140817,31.1823,121.394288,31.1823-121.394288,2374
2375,141150,31.199096,121.401958,31.199096-121.401958,2375
2376,141358,31.195642,121.446626,31.195642-121.446626,2376
2377,141381,31.215028,121.438872,31.215028-121.438872,2377
2378,141560,31.233112,121.442667,31.233112-121.442667,2378
2379,141575,31.17625,121.418829,31.17625-121.418829,2379
2380,141914,31.197152,121.444999,31.197152-121.444999,2380
2381,141935,31.192935,121.39968,31.192935-121.39968,2381
2382,141937,31.237696,121.382534,31.237696-121.382534,2382
2383,141970,31.21759,121.40829,31.21759-121.40829,2383
2384,142035,31.244479,121.429372,31.244479-121.429372,2384
2385,142221,31.235501,121.402602,31.235501-121.402602,2385
2386,142249,31.17255,121.405133,31.17255-121.405133,2386
2387,142325,31.199535,121.456715,31.199535-121.456715,2387
2388,142360,31.177291,121.405153,31.177291-121.405153,2388
2389,142397,31.182032,121.388195,31.182032-121.388195,2389
2390,142443,31.210053,121.464569,31.210053-121.464569,2390
2391,142525,31.177836,121.408499,31.177836-121.408499,2391
2392,142577,31.182633,121.439015,31.182633-121.439015,2392
2393,142586,31.23423,121.436418,31.23423-121.436418,2393
2394,142812,31.169078,121.433389,31.169078-121.433389,2394
2395,144649,31.269535,121.4975,31.269535-121.4975,2395
2396,145186,31.281772,121.484273,31.281772-121.484273,2396
2397,145537,31.258441,121.461361,31.258441-121.461361,2397
2398,145554,31.293848,121.528021,31.293848-121.528021,2398
2399,146168,31.267888,121.46753,31.267888-121.46753,2399
2400,146203,31.292582,121.508354,31.292582-121.508354,2400
2401,146426,31.264405,121.489289,31.264405-121.489289,2401
2402,146427,31.296101,121.505474,31.296101-121.505474,2402
2403,146587,31.299291,121.454034,31.299291-121.454034,2403
2404,146625,31.264302,121.428277,31.264302-121.428277,2404
2405,146877,31.263879,121.49436,31.263879-121.49436,2405
2406,147003,31.296226,121.494005,31.296226-121.494005,2406
2407,147014,31.258629,121.491056,31.258629-121.491056,2407
2408,147225,30.972355,121.610007,30.972355-121.610007,2408
2409,149154,30.987088,121.588932,30.987088-121.588932,2409
2410,149226,30.981236,121.488197,30.981236-121.488197,2410
2411,150570,31.240979,121.677316,31.240979-121.677316,2411
2412,151141,31.299183,121.628904,31.299183-121.628904,2412
2413,152419,30.940039,121.548407,30.940039-121.548407,2413
2414,156019,31.221688,121.462858,31.221688-121.462858,2414
2415,156299,31.243061,121.517168,31.243061-121.517168,2415
2416,156535,31.23672,121.488128,31.23672-121.488128,2416
2417,156658,31.240977,121.494087,31.240977-121.494087,2417
2418,156683,31.260348,121.542138,31.260348-121.542138,2418
2419,156796,31.218858,121.465451,31.218858-121.465451,2419
2420,157197,31.256113,121.510151,31.256113-121.510151,2420
2421,157254,31.242706,121.49688,31.242706-121.49688,2421
2422,157412,31.242363,121.480168,31.242363-121.480168,2422
2423,157419,31.239726,121.510008,31.239726-121.510008,2423
2424,157487,31.233708,121.454373,31.233708-121.454373,2424
2425,158736,31.012103,121.414993,31.012103-121.414993,2425
2426,158771,31.123026,120.926117,31.123026-120.926117,2426
2427,161793,31.043246,120.924071,31.043246-120.924071,2427
2428,161798,31.06954,120.928583,31.06954-120.928583,2428
2429,162207,31.161896,121.135143,31.161896-121.135143,2429
2430,162284,30.881092,121.162611,30.881092-121.162611,2430
2431,162363,31.156954,121.146623,31.156954-121.146623,2431
2432,162364,31.154144,121.118793,31.154144-121.118793,2432
2433,162528,30.899462,121.164967,30.899462-121.164967,2433
2434,162898,30.941552,121.1676,30.941552-121.1676,2434
2435,164723,31.052413,121.218957,31.052413-121.218957,2435
2436,164801,31.063518,121.215539,31.063518-121.215539,2436
2437,170981,31.359987,121.417748,31.359987-121.417748,2437
2438,171102,31.315817,121.359172,31.315817-121.359172,2438
2439,171154,31.295365,121.16604,31.295365-121.16604,2439
2440,172636,31.260173,121.348277,31.260173-121.348277,2440
2441,172638,47.35092,130.301233,47.35092-130.301233,2441
2442,173009,31.249356,121.410275,31.249356-121.410275,2442
2443,173514,31.308523,121.423052,31.308523-121.423052,2443
2444,174919,31.249796,121.582523,31.249796-121.582523,2444
2445,175703,31.200779,121.533917,31.200779-121.533917,2445
2446,176353,31.154497,121.501351,31.154497-121.501351,2446
2447,176558,31.246782,121.528695,31.246782-121.528695,2447
2448,176559,31.193331,121.599017,31.193331-121.599017,2448
2449,176795,31.212034,121.476918,31.212034-121.476918,2449
2450,177538,31.231316,121.54242,31.231316-121.54242,2450
2451,177586,31.232395,121.564673,31.232395-121.564673,2451
2452,177694,31.186202,121.54793,31.186202-121.54793,2452
2453,177848,31.192182,121.466139,31.192182-121.466139,2453
2454,177925,31.201009,121.610969,31.201009-121.610969,2454
2455,178032,31.197367,121.479142,31.197367-121.479142,2455
2456,178034,31.209454,121.524245,31.209454-121.524245,2456
2457,178046,31.265994,121.519353,31.265994-121.519353,2457
2458,178469,31.26153,121.582783,31.26153-121.582783,2458
2459,178583,31.177098,121.525845,31.177098-121.525845,2459
2460,178699,31.249067,121.543826,31.249067-121.543826,2460
2461,178839,31.256654,121.599709,31.256654-121.599709,2461
2462,180528,31.211781,121.405437,31.211781-121.405437,2462
2463,180866,31.209344,121.414036,31.209344-121.414036,2463
2464,181650,31.236842,121.433815,31.236842-121.433815,2464
2465,182412,31.188183,121.440258,31.188183-121.440258,2465
2466,182509,31.149062,121.392526,31.149062-121.392526,2466
2467,182510,31.170526,121.34996,31.170526-121.34996,2467
2468,183027,31.21882,121.436387,31.21882-121.436387,2468
2469,183051,31.238453,121.377045,31.238453-121.377045,2469
2470,183054,31.236897,121.363985,31.236897-121.363985,2470
2471,183368,31.1917,121.440205,31.1917-121.440205,2471
2472,183452,31.21176,121.45331,31.21176-121.45331,2472
2473,183523,31.198912,121.444187,31.198912-121.444187,2473
2474,183531,31.236055,121.434759,31.236055-121.434759,2474
2475,183537,31.186411,121.402496,31.186411-121.402496,2475
2476,183649,31.193608,121.448072,31.193608-121.448072,2476
2477,183739,31.191496,121.41093,31.191496-121.41093,2477
2478,183806,31.17148,121.411456,31.17148-121.411456,2478
2479,184350,31.214689,121.426655,31.214689-121.426655,2479
2480,186567,31.252588,121.463263,31.252588-121.463263,2480
2481,186734,31.251094,121.416046,31.251094-121.416046,2481
